mgra,TAZ,hh,pop,emp_self,emp_ag,emp_const_non_bldg_prod,emp_const_non_bldg_office,emp_utilities_prod,emp_utilities_office,emp_const_bldg_prod,emp_const_bldg_office,emp_mfg_prod,emp_mfg_office,emp_whsle_whs,emp_trans,emp_retail,emp_prof_bus_svcs,emp_prof_bus_svcs_bldg_maint,emp_pvt_ed_k12,emp_pvt_ed_post_k12_oth,emp_health,emp_personal_svcs_office,emp_amusement,emp_hotel,emp_restaurant_bar,emp_personal_svcs_retail,emp_religious,emp_pvt_hh,emp_state_local_gov_ent,emp_scrap_other,emp_fed_non_mil,emp_fed_mil,emp_state_local_gov_blue,emp_state_local_gov_white,emp_public_ed,emp_own_occ_dwell_mgmt,emp_fed_gov_accts,emp_st_lcl_gov_accts,emp_cap_accts,emp_total,collegeEnroll,otherCollegeEnroll,AdultSchEnrl,EnrollGradeKto8,EnrollGrade9to12,PrivateEnrollGradeKto8,ech_dist,hch_dist,parkarea,hstallsoth,hstallssam,hparkcost,numfreehrs,dstallsoth,dstallssam,dparkcost,mstallsoth,mstallssam,mparkcost,TotInt,DUDen,EmpDen,PopDen,RetEmpDen,IntDenBin,EmpDenBin,DuDenBin,POINT_X,POINT_Y,ACRES,HotelRoomTotal,mall_flag,beachAcres
446,3011,331,791,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,22,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,61,0,0,0,0,0,20,1,1,4,0,0,0,0,0,0,0,0,0,0,0,5,5,15,1,1,1,1,925245,581033,11,0,0,0
447,3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,162,0,0,0,1363,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4,6,13,2,1,1,1,926228,581080,21,0,0,0
448,3011,142,329,0,0,0,0,0,0,0,0,25,0,0,0,97,222,0,0,0,39,58,0,0,11,0,0,0,0,0,0,0,0,0,2,0,0,0,0,454,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4,5,14,1,1,1,1,923821,580929,27,0,0,0
449,3012,0,0,0,0,73,0,0,0,0,0,0,0,3,0,4,13,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2,5,7,0,1,1,1,920438,583943,60,0,0,0
450,3012,164,562,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,3,11,0,1,1,1,921423,582530,33,0,0,0
451,3012,74,347,0,0,0,0,0,0,0,0,6,0,0,0,36,30,0,0,0,38,35,36,0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,0,187,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,4,13,1,1,1,1,921428,581152,31,0,0,0
452,3012,125,435,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,2,11,0,1,1,1,921553,583481,38,0,0,0
453,3012,110,406,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,3,11,1,1,1,1,920546,582433,21,0,0,0
454,3012,115,412,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2,2,8,0,1,1,1,921974,584233,33,0,0,0
455,3012,50,272,0,0,0,0,0,0,0,0,0,0,0,0,53,10,0,0,0,119,4,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,4,13,1,1,1,1,920599,581105,20,0,0,0
456,3012,91,377,0,0,0,0,0,0,0,0,1,0,0,2,89,31,0,0,0,0,102,0,0,38,0,0,0,5,0,0,0,0,0,0,0,0,0,0,268,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4,4,14,1,1,1,1,922422,581205,31,0,0,0
457,3012,100,376,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,3,12,1,1,1,1,922394,582495,28,0,0,0
458,3013,152,472,0,0,5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2,9,6,0,1,1,1,919009,582131,30,0,0,0
459,3013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,34,0,0,0,1913,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1969,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,9,9,1,1,1,1,917347,580715,53,0,0,0
460,3013,139,471,0,0,8,0,0,0,0,0,0,0,5,0,26,13,0,0,0,192,8,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2,8,8,1,1,1,1,918819,581079,36,0,0,0
461,3013,92,322,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2,6,7,0,1,1,1,919884,582573,26,0,0,0
462,3013,65,239,0,0,5,0,0,0,0,0,6,0,6,0,7,86,0,0,0,41,17,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,7,9,1,1,1,1,919812,580966,25,0,0,0
463,3014,4,4,0,0,75,0,0,0,0,0,327,0,749,1,26,59,0,0,0,51,104,83,0,220,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1704,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,8,4,0,1,1,1,918971,584759,140,0,0,0
464,3014,6,8,0,0,208,0,0,0,0,0,90,0,41,14,45,83,0,0,6,52,49,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,9,8,0,1,1,1,917808,582522,100,0,0,0
465,3015,151,378,0,0,14,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4,3,12,0,1,1,1,914174,583532,37,0,0,0
466,3015,539,1442,0,0,3,0,0,0,0,0,4,0,98,4,135,49,0,0,0,22,28,3,0,13,0,0,0,4,0,0,0,0,0,0,0,0,0,0,362,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,7,10,0,1,1,1,916183,582817,85,0,0,0
467,3015,680,1808,0,0,14,0,0,0,0,0,0,0,0,0,9,41,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4,5,11,1,1,1,1,916116,583873,39,0,0,0
468,3015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,174,0,0,0,0,57,495,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4,3,11,0,1,1,1,914500,582581,50,0,0,0
469,3016,152,560,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,2,11,0,1,1,1,912986,584825,38,0,0,0
470,3016,211,708,0,0,0,0,0,0,0,0,5,0,6,0,16,86,0,0,0,38,52,0,11,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4,8,11,1,1,1,1,916453,584885,57,0,0,0
471,3016,175,649,0,0,10,0,0,0,0,0,15,0,5,0,47,85,0,0,0,145,59,1,0,28,0,0,0,4,0,0,0,0,0,18,0,0,0,0,415,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4,3,12,0,1,1,1,914584,584771,57,0,0,0
472,3017,53,238,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,2,11,0,1,1,1,912538,585851,22,0,0,0
473,3017,182,669,0,0,18,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,2,10,0,1,1,1,912631,587188,48,0,0,0
474,3017,197,669,0,0,14,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,3,10,0,1,1,1,914020,587257,50,0,0,0
475,3017,66,238,0,0,0,0,0,0,0,0,6,0,8,0,70,20,0,0,0,0,52,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,2,11,0,1,1,1,913785,585986,41,0,0,0
476,3018,138,460,0,0,0,0,0,0,0,0,0,0,0,2,3,7,0,0,0,14,64,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,93,0,0,0,0,0,137,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4,6,13,0,1,1,1,915353,586156,40,0,0,0
477,3018,182,571,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,4,11,1,1,1,1,915293,587480,40,0,0,0
478,3018,158,518,0,0,0,0,3,0,0,0,0,0,0,0,31,67,0,0,0,13,11,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,5,10,1,1,1,1,916617,587549,40,0,0,0
479,3018,123,423,0,0,174,0,0,0,0,0,4,0,0,10,38,99,0,0,8,48,14,9,0,2,0,0,0,144,0,0,0,0,0,0,0,0,0,0,550,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4,7,13,0,1,1,1,916668,586227,40,0,0,0
480,3019,110,316,0,0,0,0,0,0,0,0,0,0,0,2,11,12,0,0,0,29,16,0,0,36,0,0,0,0,0,0,0,0,0,52,0,0,0,0,158,0,0,0,595,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4,7,12,1,1,1,1,917978,587547,45,0,0,0
481,3019,64,198,0,0,25,0,0,0,0,0,1,0,62,134,18,324,0,0,115,149,104,12,0,14,0,0,0,61,0,0,0,0,0,3,0,0,0,0,1021,1167,0,0,0,7,47,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,9,9,0,1,1,1,917968,586233,37,0,0,0
482,3019,159,380,0,0,233,0,0,0,0,0,66,0,32,8,19,25,0,0,0,0,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,9,7,0,1,1,1,919383,586353,44,0,0,0
483,3019,679,1561,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,14,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,6,7,15,0,1,1,2,919321,587686,44,0,0,0
484,3020,231,802,0,0,0,0,0,0,0,0,6,0,346,6,78,146,0,0,0,2,19,0,0,195,0,0,0,8,0,0,0,0,0,1,0,0,0,0,808,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,6,3,15,1,1,1,2,918200,590517,93,0,0,0
485,3020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,5,4,12,0,1,1,2,917758,591761,2,0,0,0
486,3020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,7,3,16,0,1,1,2,918728,591299,2,0,0,0
487,3020,299,1022,0,0,8,0,0,0,0,0,0,0,0,10,76,30,0,0,0,4,19,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,5,4,15,1,1,1,2,918591,588975,82,0,0,0
488,3021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,1,11,0,1,1,1,913102,591998,9,0,0,0
489,3021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,2,7,0,1,1,1,915751,591904,10,0,0,0
490,3021,81,330,0,0,0,0,0,0,0,0,0,0,1,3,19,78,0,0,1,7,36,0,0,55,0,0,0,0,0,0,0,0,0,6,0,0,0,0,206,0,0,0,0,29,35,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,1,9,0,1,1,1,913929,591426,101,0,0,0
491,3021,261,875,0,0,23,0,0,0,0,0,0,0,14,0,0,13,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,1,10,0,1,1,1,913120,591204,62,0,0,0
492,3021,243,852,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,1,11,0,1,1,1,910801,591191,54,0,0,0
493,3022,182,554,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,2,11,1,1,1,1,915270,588886,47,0,0,0
494,3022,162,547,0,0,14,0,0,0,0,0,0,0,0,3,0,4,0,0,0,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,2,10,1,1,1,1,915174,590192,37,0,0,0
495,3022,98,373,0,0,0,0,0,0,0,0,0,0,0,0,41,17,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,3,10,1,1,1,1,916506,590256,37,0,0,0
496,3022,145,525,0,0,32,0,0,0,0,0,0,0,0,0,211,7,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,311,0,0,0,0,0,61,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,3,10,1,1,1,1,916601,588919,42,0,0,0
497,3023,179,630,0,0,14,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,2,10,0,1,1,1,912657,590021,47,0,0,0
498,3023,56,268,0,0,18,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,284,0,0,0,0,306,0,0,0,581,1554,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,2,11,0,1,1,1,912747,588751,51,0,0,0
499,3023,103,383,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2,2,9,0,1,1,1,913995,590017,35,0,0,0
500,3023,82,315,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,2,11,1,1,1,1,914010,588597,29,0,0,0
501,3024,180,664,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,99,0,0,0,372,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2,2,7,0,1,1,1,911291,586849,79,0,0,0
502,3024,200,693,0,0,14,0,0,0,0,0,0,0,0,6,0,10,0,0,0,0,16,4,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,144,0,0,0,468,3,3,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2,1,7,0,1,1,1,910670,589804,76,0,0,0
503,3024,146,532,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,3,3,9,0,0,0,0,0,8,0,0,0,0,0,135,0,0,0,0,168,0,0,0,806,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2,1,8,0,1,1,1,910945,588576,59,0,0,0
504,3025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,47,0,0,0,34,31,384,0,23,0,0,0,7,0,0,0,0,0,0,0,0,0,0,551,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,1,1,906918,591113,222,0,0,0
505,3025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,55,0,0,0,39,36,7,0,27,0,0,0,8,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2,1,6,0,1,1,1,904333,591133,44,0,0,0
506,3026,184,626,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2,1,8,0,1,1,1,908694,585918,50,0,0,0
507,3026,217,630,0,0,0,0,0,0,0,0,0,0,0,0,40,80,0,0,6,67,52,8,11,30,0,0,0,9,0,0,0,0,0,0,0,0,0,0,301,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2,1,8,0,1,1,1,908995,588142,206,0,0,0
508,3026,116,460,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,1,9,0,1,1,1,907339,587174,34,0,0,0
509,3026,191,622,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,1,10,0,1,1,1,907445,585897,44,0,0,0
510,3026,181,649,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2,1,9,0,1,1,1,908698,587553,49,0,0,0
511,3026,180,607,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2,2,7,1,1,1,1,907302,588396,40,0,0,0
512,3027,201,686,0,0,18,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,22,0,0,14,0,0,0,0,0,0,0,0,0,156,0,0,0,0,216,0,0,0,386,0,93,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,1,9,0,1,1,1,907537,583773,81,0,0,0
513,3027,111,371,0,0,0,0,0,0,0,0,0,0,1,0,13,25,0,0,0,15,28,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,84,0,0,0,0,0,9,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,1,9,0,1,1,1,908860,583835,81,0,0,0
514,3028,112,419,0,0,0,0,0,0,0,0,0,0,0,2,3,15,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,2,10,0,1,1,1,912886,583338,49,0,0,0
515,3028,149,501,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,1,11,0,1,1,1,911416,584519,35,0,0,0
516,3028,143,489,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,1,10,0,1,1,1,910140,584561,40,0,0,0
517,3028,121,437,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,1,1,1,910215,583233,40,0,0,0
518,3028,163,538,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,1,11,0,1,1,1,911537,583295,41,0,0,0
519,3029,206,645,0,0,4,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2,4,8,0,1,1,1,911592,581834,49,0,0,0
520,3029,12,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2,8,5,1,1,1,1,914948,581148,22,0,0,0
521,3029,136,451,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2,5,6,0,1,1,1,910263,581559,60,0,0,0
522,3029,144,460,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,117,0,0,0,522,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2,4,7,0,1,1,1,912937,581916,47,0,0,0
523,3029,62,269,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,1,1,1,913934,581990,18,0,0,0
524,3029,77,248,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,5,3,1,1,1,1,914144,580923,23,0,0,0
525,3030,0,0,0,0,55,0,0,0,0,0,51,0,54,10,46,96,0,0,0,220,23,1,28,9,0,0,0,12,0,0,0,0,0,0,0,0,0,0,603,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,1,6,3,1,1,1,1,913140,580510,48,101,0,0
526,3030,41,125,0,0,0,0,0,0,0,0,0,0,27,3,6,812,0,0,48,19,27,1,0,7,0,0,0,19,0,0,0,0,0,0,0,0,0,0,968,1333,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2,7,5,0,1,1,1,911113,580439,48,0,0,0
527,3031,82,275,0,0,0,0,0,0,0,0,0,0,14,0,13,12,0,0,0,4,42,1,0,3,0,0,0,1,0,0,0,0,0,13,0,0,0,0,102,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2,1,7,0,1,1,1,907819,580689,65,0,0,0
528,3031,54,199,0,0,10,0,0,0,0,0,0,0,3,0,1,5,0,0,0,1,288,0,0,1,0,0,0,59,0,0,0,0,0,0,0,0,0,0,368,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2,5,5,0,1,1,1,908945,580620,38,0,0,0
529,3031,152,482,0,0,4,0,0,0,0,0,0,0,0,0,1,3,0,0,0,21,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2,2,7,0,1,1,1,908495,581939,61,0,0,0
530,3032,107,399,0,0,0,0,0,0,0,0,3,0,0,0,123,13,0,0,8,138,61,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2,3,8,0,1,1,1,904999,581609,44,0,0,0
531,3032,175,578,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,6,24,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2,2,7,0,1,1,1,906309,581032,82,0,0,0
532,3032,92,335,0,0,0,0,0,0,0,0,0,0,0,0,21,7,0,0,0,2,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2,2,8,0,1,1,1,905085,580348,34,0,0,0
533,3033,211,741,0,0,0,0,0,0,0,0,30,0,19,0,10,15,0,0,0,4,29,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4,4,11,1,1,1,1,904863,584312,40,0,0,0
