MAZ2010,TOTAL_HOUSEHOLDS,TOTAL_GQ
8092,762,0
8093,48,0
8094,382,0
8095,0,0
8096,256,0
8097,190,0
8098,295,0
8099,153,0
8100,215,0
8101,0,0
8102,0,23
8103,427,123
8104,327,0
8105,109,0
8106,0,0
8107,54,106
8108,284,0
8109,430,0
8110,525,0
8111,0,0
8112,3,3
8113,218,0
8114,209,0
8115,1015,0
8116,438,0
8117,910,0
8118,192,0
8119,72,0
8120,0,0
8121,342,0
8122,1017,101
8123,0,0
8124,148,0
8125,280,0
8126,18,0
8127,857,0
8128,738,0
8129,143,124
8130,178,0
8131,345,0
8132,53,0
8133,133,0
8134,34,0
8135,150,5
8136,0,0
8137,147,0
8138,6,0
8139,149,0
8140,446,0
8141,0,0
8142,0,0
8143,0,0
8144,0,0
8145,0,0
8146,66,0
8147,0,0
8148,0,0
8149,0,0
8150,0,0
8151,47,0
8152,0,0
8153,0,0
8154,90,0
8155,0,21
8156,154,0
8157,295,0
8158,273,0
8159,384,0
8160,0,0
8161,111,0
8162,251,0
8163,35,0
8164,0,0
8165,21,0
8166,143,0
8167,295,0
8168,409,0
8169,52,0
8170,56,0
8171,52,0
8172,35,0
8173,76,0
8174,125,0
8175,240,0
8176,2,0
8177,0,0
8178,94,0
8179,286,0
8180,262,0
8181,219,0
8182,153,0
8183,0,0
8184,112,0
8185,590,0
8186,265,0
8187,281,0
8188,231,0
8189,848,0
8190,0,0
8191,27,0
8192,174,220
8193,239,0
8194,0,0
8195,0,0
8196,0,0
8197,4,0
8198,201,0
8199,0,0
8200,233,0
8201,390,0
8202,440,0
8203,477,0
8204,154,0
8205,256,5
8206,548,0
8207,533,0
8208,305,0
8209,424,0
8210,268,0
8211,82,0
8212,133,0
8213,275,0
8214,229,0
8215,0,0
8216,0,0
8217,354,0
8218,139,0
8219,0,0
8220,251,0
8221,409,0
8222,688,0
8223,99,0
8224,211,0
8225,142,0
8226,153,0
8227,0,0
8228,262,0
8229,66,0
8230,111,0
8231,361,0
8232,416,0
8233,236,0
8234,359,0
8235,912,0
8236,167,0
8237,0,0
8238,134,0
8239,0,0
8240,0,0
8241,634,0
8242,712,0
8243,636,0
8244,992,0
8245,183,0
8246,64,0
8247,557,0
8248,80,0
8249,108,0
8250,15,0
8251,86,0
8252,115,0
8253,346,0
8254,258,0
8255,673,0
8256,167,0
8257,391,0
8258,907,0
8259,0,0
8260,31,0
8261,61,0
8262,0,0
8263,15,0
8264,0,0
8265,0,0
8266,284,0
8267,0,0
8268,176,0
8269,0,0
8270,142,0
8271,227,0
8272,88,0
8273,694,0
8274,1049,0
8275,0,0
8276,0,0
8277,0,0
8278,0,0
8279,0,0
8280,495,0
8281,0,0
8282,95,0
8283,131,0
8284,158,0
8285,0,0
8286,226,0
8287,77,0
8288,79,0
8289,133,0
8290,0,0
8291,0,0
8292,0,0
8293,0,0
8294,0,0
8295,109,0
8296,0,0
8297,746,0
8298,0,0
8299,426,0
8300,36,0
8301,28,0
8302,76,0
8303,228,0
8304,43,0
8305,0,0
8306,213,30
8307,104,0
8308,38,0
8309,277,0
8310,163,0
8311,0,0
8312,78,0
8313,0,0
8314,168,0
8315,0,0
8316,240,0
8317,408,0
8318,330,0
8319,308,0
8320,684,0
8321,331,0
8322,293,0
8323,533,0
8324,0,0
8325,0,0
8326,194,0
8327,0,0
8328,655,0
8329,288,0
8330,123,0
8331,189,0
8332,503,0
8333,199,0
8334,137,0
8335,89,0
8336,257,0
8337,216,0
8338,6,0
8339,28,0
8340,178,0
8341,68,0
8342,55,0
8343,1,0
8344,197,0
8345,10,0
8346,141,125
8347,285,0
8348,0,0
8349,0,955
8350,0,0
8351,0,0
8352,0,0
8353,0,0
8354,0,0
8355,0,0
8356,0,0
8357,2,0
8358,1,0
8359,0,0
8360,0,0
8361,0,0
8362,0,0
8363,104,0
8364,486,115
8365,377,0
8366,137,0
8367,383,0
8368,1500,0
8369,303,0
8370,567,0
8371,179,0
8372,8,0
8373,35,0
8374,137,7
8375,1618,0
8376,287,0
8377,1642,0
8378,271,0
8379,0,0
8380,1174,0
8381,130,0
8382,330,0
8383,437,0
8384,463,0
8385,1397,0
8386,0,0
8387,231,0
8388,0,0
8389,247,0
8390,704,0
8391,0,0
8392,669,0
8393,0,0
8394,171,0
8395,777,0
8396,715,0
8397,811,0
8398,482,0
8399,367,0
8400,0,0
8401,323,0
8402,105,0
8403,68,0
8404,413,0
8405,400,0
8406,70,0
8407,67,0
8408,0,0
8409,0,0
8410,0,0
8411,0,0
8412,8,0
8413,66,0
8414,218,0
8415,0,0
8416,343,0
8417,17,0
8418,88,0
8419,279,0
8420,267,0
8421,306,0
8422,0,0
8423,0,0
8424,1897,0
8425,1485,0
8426,540,0
8427,91,0
8428,228,0
8429,0,0
8430,0,0
8431,114,0
8432,124,0
8433,224,0
8434,0,0
8435,0,0
8436,0,0
8437,1106,0
8438,175,0
8439,912,0
8440,566,0
8441,0,0
8442,73,0
8443,556,0
8444,421,0
8445,637,0
8446,0,0
8447,0,0
8448,290,0
8449,0,0
8450,691,0
8451,214,17
8452,134,0
8453,0,0
8454,56,0
8455,252,0
8456,488,0
8457,845,0
8458,0,0
8459,8,0
8460,0,0
8461,24,0
8462,51,0
8463,0,0
8464,0,0
8465,432,0
8466,58,0
8467,328,0
8468,128,0
8469,56,0
8470,564,0
8471,196,0
8472,426,0
8473,155,0
8474,28,0
8475,305,0
8476,58,0
8477,17,0
8478,0,0
8479,0,0
8480,419,0
8481,377,0
8482,0,0
8483,0,0
8484,0,0
8485,447,0
8486,212,0
8487,228,0
8488,284,0
8489,102,0
8490,429,0
8491,373,0
8492,188,0
8493,143,9
8494,236,26
8495,183,0
8496,314,0
8497,361,0
8498,350,0
8499,54,0
8500,1315,0
8501,310,0
8502,597,0
8503,440,0
8504,375,0
8505,385,0
8506,388,0
8507,389,0
8508,0,0
8509,387,0
8510,547,0
8511,71,0
8512,29,0
8513,429,0
8514,316,0
8515,0,0
8516,298,0
8517,0,0
8518,427,41
8519,430,0
8520,226,0
8521,0,0
8522,396,0
8523,394,0
8524,393,0
8525,397,0
8526,1311,0
8527,251,0
8528,130,0
8529,105,4
8530,955,0
8531,308,27
8532,169,0
8533,0,0
8534,0,0
8535,406,0
8536,374,0
8537,315,0
8538,453,0
8539,250,0
8540,0,0
8541,12,0
8542,96,0
8543,0,0
8544,0,0
8545,116,0
8546,0,0
8547,0,0
8548,109,0
8549,100,0
8550,479,0
8551,0,0
8552,0,0
8553,0,0
8554,0,0
8555,421,0
8556,443,0
8557,0,0
8558,0,0
8559,414,0
8560,87,0
8561,104,0
8562,243,0
8563,207,0
8564,314,0
8565,602,0
8566,255,0
8567,0,0
8568,29,0
8569,0,0
8570,0,0
8571,210,0
8572,0,0
8573,184,0
8574,218,0
8575,0,158
8576,179,0
8577,227,0
8578,802,0
8579,311,0
8580,450,6
8581,406,0
8582,255,0
8583,281,0
8584,408,0
8585,566,100
8586,33,0
8587,185,0
8588,230,0
8589,0,0
8590,172,0
8591,66,0
8592,231,47
8593,390,0
8594,96,0
8595,84,0
8596,230,102
8597,394,82
8598,1056,0
8599,114,0
8600,162,0
8601,148,0
8602,123,0
8603,671,0
8604,0,0
8605,0,0
8606,251,0
8607,1677,0
8608,1171,0
8609,167,0
8610,1050,0
8611,233,0
8612,17,0
8613,1170,0
8614,193,0
8615,104,0
8616,740,0
8617,0,0
8618,946,0
8619,130,0
8620,192,0
8621,45,0
8622,92,0
8623,67,0
8624,8,0
8625,0,0
8626,0,0
8627,0,0
8628,400,0
8629,333,0
8630,0,0
8631,474,0
8632,40,0
8633,161,0
8634,185,0
8635,108,0
8636,63,0
8637,0,0
8638,14,0
8639,81,9
8640,260,0
8641,7,0
8642,0,0
8643,264,0
8644,121,0
8645,183,0
8646,129,0
8647,91,0
8648,215,0
8649,462,0
8650,523,0
8651,136,41
8652,0,0
8653,127,0
8654,69,0
8655,0,0
8656,0,0
8657,0,32
8658,0,0
8659,69,0
8660,44,0
8661,75,0
8662,28,0
8663,0,0
8664,399,0
8665,231,0
8666,96,0
8667,92,0
8668,0,0
8669,231,0
8670,41,0
8671,0,0
8672,0,0
8673,122,11
8674,143,0
8675,55,0
8676,86,0
8677,4,0
8678,19,0
8679,39,0
8680,15,0
8681,2,0
8682,174,0
8683,263,97
8684,1,0
8685,9,0
8686,135,4
8687,0,0
8688,0,0
8689,0,0
8690,198,0
8691,55,0
8692,293,0
8693,357,0
8694,455,0
8695,431,0
8696,256,0
8697,327,0
8698,87,0
8699,505,0
8700,87,0
8701,74,0
8702,130,0
8703,53,0
8704,248,0
8705,0,0
8706,40,0
8707,149,0
8708,121,0
8709,57,0
8710,6,0
8711,132,0
8712,0,1954
8713,7,2
8714,555,0
8715,107,0
8716,0,0
8717,20,0
8718,0,0
8719,542,0
8720,614,0
8721,150,0
8722,0,0
8723,129,0
8724,61,0
8725,0,0
8726,190,0
8727,849,0
8728,318,7
8729,160,0
8730,345,0
8731,114,0
8732,268,0
8733,62,0
8734,816,0
8735,183,0
8736,237,0
8737,222,2
8738,461,0
8739,1166,0
8740,0,0
8741,98,2
8742,64,0
8743,84,0
8744,172,0
8745,460,0
8746,437,0
8747,520,0
8748,137,0
8749,522,0
8750,0,0
8751,46,0
8752,2,0
8753,0,0
8754,855,0
8755,1048,0
8756,133,0
8757,282,0
8758,233,0
8759,69,0
8760,438,0
8761,1043,0
8762,24,0
8763,70,0
8764,0,0
8765,47,0
8766,156,0
8767,43,0
8768,115,0
8769,112,0
8770,95,0
8771,47,0
8772,103,0
8773,283,29
8774,24,48
8775,308,0
8776,67,0
8777,222,0
8778,155,0
8779,60,0
8780,114,0
8781,206,0
8782,185,0
8783,0,0
8784,85,0
8785,727,0
8786,586,0
8787,114,0
8788,148,0
8789,124,0
8790,217,0
8791,198,0
8792,49,0
8793,8,0
8794,29,0
8795,856,0
8796,944,0
8797,378,0
8798,152,0
8799,864,0
8800,278,0
8801,50,0
8802,188,27
8803,0,24
8804,0,0
8805,342,0
8806,203,0
8807,118,0
8808,242,0
8809,219,0
8810,230,0
8811,226,0
8812,161,0
8813,132,0
8814,172,28
8815,0,0
8816,93,0
8817,205,14
8818,208,0
8819,23,0
8820,38,0
8821,198,0
8822,840,2
8823,98,0
8824,9,0
8825,448,0
8826,310,29
8827,269,0
8828,851,0
8829,383,84
8830,120,0
8831,166,0
8832,201,27
8833,179,46
8834,1097,0
8835,471,0
8836,206,0
8837,198,0
8838,141,0
8839,315,0
8840,495,0
8841,276,0
8842,368,0
8843,503,91
8844,0,0
8845,204,0
8846,321,0
8847,1294,0
8848,1687,0
8849,139,0
8850,98,0
8851,69,7
8852,425,0
8853,179,0
8854,44,0
8855,621,0
8856,103,0
8857,229,0
8858,495,0
8859,261,0
8860,105,0
8861,96,0
8862,352,0
8863,91,0
8864,370,0
8865,69,0
8866,750,0
8867,2,0
8868,257,0
8869,139,0
8870,22,0
8871,0,0
8872,136,2
8873,107,0
8874,913,0
8875,335,0
8876,982,0
8877,279,0
8878,366,0
8879,644,0
8880,0,0
8881,244,0
8882,146,0
8883,0,0
8884,380,0
8885,40,0
8886,190,0
8887,190,0
8888,0,0
8889,330,0
8890,605,0
8891,229,0
8892,0,0
8893,109,0
8894,284,0
8895,163,0
8896,252,0
8897,0,0
8898,80,0
8899,116,0
8900,363,0
8901,179,0
8902,499,0
8903,0,0
8904,109,0
8905,10,0
8906,228,115
8907,0,0
8908,70,0
8909,11,0
8910,537,0
8911,469,0
8912,184,0
8913,202,0
8914,517,0
8915,227,0
8916,208,0
8917,193,0
8918,235,0
8919,205,0
8920,84,10
8921,45,0
8922,18,0
8923,230,0
8924,324,0
8925,220,0
8926,16,17
8927,167,0
8928,168,0
8929,251,0
8930,328,0
8931,292,0
8932,641,0
8933,0,0
8934,0,0
8935,56,0
8936,256,0
8937,0,0
8938,160,0
8939,129,0
8940,531,0
8941,0,0
8942,52,0
8943,936,0
8944,636,0
8945,90,0
8946,215,0
8947,358,0
8948,288,0
8949,126,0
8950,113,0
8951,140,0
8952,513,0
8953,0,0
8954,113,0
8955,1274,0
8956,112,0
8957,333,0
8958,369,0
8959,353,0
8960,874,0
8961,102,0
8962,1,0
8963,98,0
8964,161,0
8965,75,0
8966,144,0
8967,643,0
8968,229,0
8969,0,0
8970,194,7
8971,336,0
8972,516,0
8973,162,0
8974,393,0
8975,0,0
8976,1,0
8977,0,0
8978,225,0
8979,387,0
8980,173,0
8981,234,0
8982,814,0
8983,265,0
8984,406,0
8985,459,0
8986,102,0
8987,0,0
8988,170,8
8989,313,0
8990,228,0
8991,341,0
8992,0,0
8993,43,0
8994,860,0
8995,0,0
8996,336,0
8997,0,0
8998,0,0
8999,535,0
9000,938,0
9001,765,0
9002,20,0
9003,236,0
9004,0,0
9005,15,0
9006,58,0
9007,647,0
9008,202,0
9009,0,0
9010,353,0
9011,40,0
9012,0,0
9013,55,0
9014,186,0
9015,312,0
9016,278,0
9017,205,0
9018,1148,0
9019,375,0
9020,133,0
9021,57,0
9022,113,0
9023,296,25
9024,422,29
9025,10,0
9026,43,0
9027,84,0
9028,1008,0
9029,2634,0
9030,543,0
9031,6,0
9032,0,173
9033,462,0
9034,143,0
9035,8,0
9036,263,0
9037,415,0
9038,0,0
9039,422,0
9040,92,0
9041,115,0
9042,483,0
9043,211,0
9044,76,0
9045,295,0
9046,282,0
9047,119,0
9048,327,0
9049,130,0
9050,186,0
9051,787,0
9052,203,0
9053,542,0
9054,416,0
9055,70,0
9056,72,0
9057,48,0
9058,0,0
9059,60,0
9060,345,0
9061,51,0
9062,329,0
9063,0,0
9064,140,0
9065,223,0
9066,855,0
9067,1426,0
9068,944,0
9069,288,0
9070,0,0
9071,533,0
9072,0,0
9073,129,0
9074,612,0
9075,0,0
9076,1267,0
9077,1121,63
9078,69,0
9079,82,0
9080,62,0
9081,14,0
9082,240,0
9083,106,0
9084,150,0
9085,1779,0
9086,0,0
9087,255,0
9088,0,0
9089,370,0
9090,0,0
9091,0,608
9092,90,0
9093,128,11
9094,0,0
9095,0,0
9096,162,0
9097,281,0
9098,521,0
9099,176,0
9100,232,0
9101,155,0
9102,137,0
9103,0,0
9104,158,0
9105,74,0
9106,1193,0
9107,0,0
9108,0,0
9109,0,0
9110,123,0
9111,0,0
9112,0,0
9113,101,0
9114,121,0
9115,0,0
9116,130,0
9117,0,0
9118,308,0
9119,0,0
9120,0,0
9121,448,0
9122,108,0
9123,357,0
9124,95,0
9125,230,0
9126,632,256
9127,96,21
9128,0,0
9129,470,0
9130,151,0
9131,921,0
9132,98,0
9133,23,0
9134,133,0
9135,202,6
9136,5,0
9137,279,0
9138,159,0
9139,60,0
9140,295,0
9141,93,0
9142,78,0
9143,295,0
9144,273,0
9145,21,0
9146,624,0
9147,396,0
9148,57,0
9149,139,0
9150,138,0
9151,106,0
9152,0,0
9153,311,0
9154,163,0
9155,0,0
9156,282,0
9157,184,0
9158,607,0
9159,176,0
9160,258,0
9161,586,0
9162,34,0
9163,241,0
9164,463,0
9165,450,0
9166,317,0
9167,1669,0
9168,2329,0
9169,559,0
9170,1560,0
9171,1822,0
9172,366,0
9173,252,0
9174,236,0
9175,208,0
9176,210,0
9177,150,0
9178,198,0
9179,159,0
9180,104,0
9181,210,0
9182,164,0
9183,149,0
9184,1180,86
9185,356,0
9186,165,0
9187,295,0
9188,0,0
9189,667,0
9190,696,8
9191,0,0
9192,0,0
9193,0,0
9194,0,0
9195,78,0
9196,0,0
9197,174,0
9198,144,0
9199,133,0
9200,68,0
9201,437,0
9202,72,0
9203,84,0
9204,164,0
9205,373,0
9206,0,0
9207,122,0
9208,46,0
9209,656,0
9210,212,0
9211,241,0
9212,276,0
9213,343,0
9214,186,0
9215,8,0
9216,26,0
9217,724,0
9218,181,0
9219,200,0
9220,637,0
9221,547,0
9222,60,0
9223,603,0
9224,269,0
9225,28,0
9226,0,0
9227,141,0
9228,0,0
9229,0,0
9230,14,0
9231,0,0
9232,97,0
9233,74,0
9234,107,0
9235,0,0
9236,60,0
9237,1154,0
9238,197,0
9239,205,0
9240,1043,45
9241,42,0
9242,0,0
9243,317,281
9244,34,0
9245,0,0
9246,0,0
9247,49,0
9248,10,0
9249,316,0
9250,44,0
9251,491,0
9252,185,0
9253,120,0
9254,41,0
9255,955,0
9256,0,0
9257,1,0
9258,29,0
9259,479,0
9260,190,0
9261,6,0
9262,120,0
9263,67,37
9264,0,0
9265,86,0
9266,0,0
9267,0,0
9268,0,0
9269,0,0
9270,108,0
9271,113,0
9272,81,0
9273,98,0
9274,108,0
9275,184,0
9276,27,0
9277,134,0
9278,106,0
9279,220,5
9280,19,0
9281,162,0
9282,0,0
9283,142,0
9284,76,0
9285,181,0
9286,595,0
9287,233,0
9288,292,0
9289,84,0
9290,199,15
9291,63,0
9292,98,0
9293,104,0
9294,326,0
9295,122,0
9296,81,0
9297,40,0
9298,0,0
9299,343,0
9300,0,0
9301,171,0
9302,0,0
9303,594,0
9304,556,0
9305,167,0
9306,62,0
9307,270,0
9308,173,0
9309,116,0
9310,29,0
9311,140,0
9312,542,0
9313,481,0
9314,70,0
9315,0,0
9316,575,0
9317,261,0
9318,189,0
9319,110,0
9320,79,0
9321,221,0
9322,252,0
9323,270,0
9324,58,0
9325,117,0
9326,0,0
9327,122,0
9328,2,0
9329,0,0
9330,113,0
9331,176,0
9332,33,0
9333,52,0
9334,30,0
9335,87,0
9336,99,5
9337,57,0
9338,132,0
9339,13,0
9340,16,0
9341,0,0
9342,27,0
9343,0,0
9344,69,0
9345,100,0
9346,94,12
9347,74,9
9348,9,0
9349,126,0
9350,148,0
9351,0,0
9352,0,0
9353,85,0
9354,0,0
9355,297,0
9356,357,0
9357,120,0
9358,37,0
9359,13,0
9360,0,0
9361,0,0
9362,98,0
9363,0,0
9364,194,0
9365,159,0
9366,169,0
9367,149,0
9368,0,0
9369,2437,0
9370,0,0
9371,54,0
9372,298,75
9373,121,0
9374,315,0
9375,471,0
9376,109,0
9377,323,0
9378,335,0
9379,249,0
9380,131,29
9381,0,0
9382,0,0
9383,0,0
9384,37,0
9385,0,0
9386,96,0
9387,197,0
9388,197,8
9389,15,0
9390,0,0
9391,99,0
9392,199,0
9393,503,0
9394,695,0
9395,621,0
9396,625,0
9397,542,0
9398,218,0
9399,309,0
9400,541,0
9401,0,0
9402,64,78
9403,0,0
9404,422,0
9405,0,0
9406,107,0
9407,64,0
9408,333,6
9409,251,0
9410,48,0
9411,335,0
9412,254,0
9413,149,0
9414,100,0
9415,220,4
9416,169,0
9417,295,0
9418,18,0
9419,34,0
9420,332,0
9421,583,0
9422,46,0
9423,94,0
9424,423,0
9425,298,0
9426,41,0
9427,1033,0
9428,557,0
9429,92,0
9430,83,0
9431,721,0
9432,257,0
9433,45,0
9434,0,0
9435,0,0
9436,0,0
9437,104,0
9438,0,0
9439,0,0
9440,0,0
9441,83,0
9442,5,0
9443,0,0
9444,0,0
9445,0,0
9446,0,0
9447,0,0
9448,5,0
9449,0,0
9450,209,0
9451,241,0
9452,14,0
9453,551,0
9454,239,0
9455,349,0
9456,0,0
9457,15,0
9458,774,0
9459,0,0
9460,100,0
9461,173,0
9462,0,0
9463,283,0
9464,50,0
9465,63,0
9466,19,0
9467,0,0
9468,38,0
9469,97,0
9470,238,0
9471,0,0
9472,130,0
9473,110,0
9474,72,15
9475,0,0
9476,107,0
9477,308,0
9478,222,0
9479,151,0
9480,22,0
9481,265,0
9482,13,2
9483,100,0
9484,215,121
9485,107,0
9486,97,0
9487,27,0
9488,243,0
9489,24,0
9490,9,0
9491,15,0
9492,23,0
9493,61,0
9494,0,0
9495,142,0
9496,0,0
9497,279,0
9498,19,0
9499,105,0
9500,0,0
9501,115,0
9502,222,0
9503,175,0
9504,259,0
9505,179,0
9506,205,0
9507,162,0
9508,94,0
9509,1424,0
9510,44,0
9511,44,0
9512,57,0
9513,67,0
9514,34,0
9515,32,0
9516,39,0
9517,0,0
9518,89,0
9519,50,0
9520,37,0
9521,145,0
9522,66,0
9523,61,0
9524,15,0
9525,0,0
9526,34,0
9527,54,0
9528,7,0
9529,203,0
9530,0,0
9531,105,22
9532,5,0
9533,59,0
9534,83,0
9535,0,0
9536,10,0
9537,45,0
9538,0,0
9539,203,0
9540,0,0
9541,82,0
9542,0,0
9543,0,0
9544,166,0
9545,143,0
9546,154,0
9547,104,0
9548,153,0
9549,32,0
9550,39,42
9551,40,71
9552,81,0
9553,93,3
9554,88,0
9555,0,0
9556,3,0
9557,0,0
9558,0,0
9559,0,0
9560,45,0
9561,0,0
9562,0,0
9563,37,0
9564,0,0
9565,196,0
9566,0,0
9567,0,0
9568,88,0
9569,81,0
9570,0,0
9571,68,0
9572,0,0
9573,0,0
9574,39,0
9575,84,0
9576,0,0
9577,0,0
9578,37,0
9579,18,0
9580,21,0
9581,13,0
9582,23,0
9583,9,0
9584,12,0
9585,6,0
9586,17,0
9587,5,0
9588,31,0
9589,10,0
9590,20,20
9591,54,0
9592,0,0
9593,0,0
9594,132,0
9595,0,0
9596,0,0
9597,69,11
9598,141,0
9599,0,0
9600,0,0
9601,71,0
9602,0,0
9603,2,0
9604,99,0
9605,116,0
9606,104,0
9607,137,0
9608,114,0
9609,5,0
9610,0,0
9611,0,0
9612,0,0
9613,0,0
9614,488,0
9615,227,0
9616,333,0
9617,102,0
9618,0,0
9619,141,0
9620,41,0
9621,75,0
9622,95,0
9623,53,0
9624,34,0
9625,77,0
9626,0,0
9627,12,0
9628,0,0
9629,78,0
9630,0,0
9631,0,0
9632,135,0
9633,0,0
9634,134,0
9635,79,0
9636,40,0
9637,161,0
9638,75,0
9639,37,0
9640,0,0
9641,0,0
9642,40,0
9643,66,0
9644,42,0
9645,49,0
9646,59,0
9647,25,0
9648,0,0
9649,25,0
9650,36,0
9651,49,0
9652,55,18
9653,70,0
9654,5,0
9655,0,0
9656,92,0
9657,0,0
9658,0,0
9659,0,0
9660,132,0
9661,95,0
9662,96,0
9663,119,0
9664,141,0
9665,13,0
9666,89,0
9667,144,0
9668,204,0
9669,0,0
9670,135,0
9671,168,0
9672,0,0
9673,70,0
9674,16,0
9675,0,0
9676,44,0
9677,0,0
9678,0,0
9679,97,0
9680,0,0
9681,51,0
9682,96,0
9683,0,0
9684,108,0
9685,42,0
9686,48,0
9687,0,0
9688,0,0
9689,0,0
9690,0,0
9691,0,0
9692,67,41
9693,135,0
9694,0,0
9695,0,0
9696,61,0
9697,117,0
9698,74,0
9699,0,0
9700,0,0
9701,0,0
9702,0,0
9703,0,0
9704,91,0
9705,0,0
9706,75,0
9707,310,3
9708,0,0
9709,0,0
9710,187,0
9711,185,0
9712,0,0
9713,0,0
9714,0,0
9715,0,0
9716,0,0
9717,0,0
9718,0,0
9719,0,0
9720,0,0
9721,130,0
9722,6,0
9723,172,0
9724,178,0
9725,0,0
9726,78,0
9727,0,0
9728,0,0
9729,0,0
9730,0,0
9731,0,0
9732,0,0
9733,0,0
9734,1,2399
9735,0,0
9736,0,0
9737,0,0
9738,167,0
9739,0,0
9740,34,0
9741,0,0
9742,8,0
9743,15,0
9744,106,0
9745,0,0
9746,75,0
9747,150,0
9748,0,0
9749,0,0
9750,0,0
9751,0,0
9752,0,0
9753,0,0
9754,0,0
9755,0,0
9756,0,0
9757,0,0
9758,101,84
9759,0,0
9760,0,0
9761,0,0
9762,0,0
9763,76,0
9764,38,0
9765,12,0
9766,0,0
9767,29,0
9768,14,0
9769,0,0
9770,325,0
9771,101,0
9772,240,0
9773,0,0
9774,15,0
9775,0,0
9776,0,0
9777,0,0
9778,52,0
9779,49,0
9780,113,0
9781,115,0
9782,225,0
9783,360,0
9784,0,0
9785,4,0
9786,112,0
9787,0,0
9788,179,0
9789,0,0
9790,217,0
9791,71,2
9792,165,0
9793,0,0
9794,57,0
9795,0,0
9796,13,0
9797,0,0
9798,101,0
9799,34,0
9800,0,0
9801,22,0
9802,0,0
9803,119,0
9804,81,0
9805,167,0
9806,0,0
9807,0,0
9808,139,0
9809,0,0
9810,203,0
9811,163,0
9812,208,0
9813,0,0
9814,80,0
9815,109,0
9816,8,5
9817,49,0
9818,111,0
9819,260,0
9820,76,0
9821,0,0
9822,82,114
9823,0,0
9824,0,0
9825,0,0
9826,0,0
9827,0,0
9828,0,0
9829,0,0
9830,0,0
9831,0,0
9832,0,0
9833,0,0
9834,0,0
9835,0,0
9836,0,0
9837,0,0
9838,62,0
9839,0,0
9840,0,0
9841,0,0
9842,0,0
9843,0,0
9844,0,0
9845,0,0
9846,0,0
9847,0,0
9848,0,0
9849,0,0
9850,0,0
9851,0,0
9852,0,0
9853,0,0
9854,37,0
9855,0,0
9856,0,0
9857,0,0
9858,25,0
9859,0,0
9860,0,0
9861,0,0
9862,0,0
9863,0,0
9864,0,0
9865,0,0
9866,0,0
9867,0,0
9868,0,0
9869,0,0
9870,0,0
9871,0,0
9872,0,0
9873,0,0
9874,0,0
9875,0,0
9876,0,0
9877,0,0
9878,0,0
9879,0,0
9880,0,0
9881,0,0
9882,0,0
9883,0,0
9884,0,0
9885,0,0
9886,0,0
9887,0,0
9888,0,0
9889,0,0
9890,0,0
9891,0,0
9892,0,0
9893,0,0
9894,0,0
9895,0,0
9896,39,0
9897,0,0
9898,42,0
9899,0,0
9900,41,0
9901,112,0
9902,96,0
9903,208,0
9904,57,0
9905,45,0
9906,159,0
9907,56,0
9908,22,0
9909,1,0
9910,4,0
9911,9,0
9912,61,0
9913,34,0
9914,136,0
9915,10,0
9916,25,0
9917,0,0
9918,110,0
9919,7,0
9920,0,0
9921,107,0
9922,243,0
9923,6,0
9924,194,0
9925,66,0
9926,0,0
9927,98,0
9928,0,0
9929,32,0
9930,17,0
9931,138,0
9932,96,0
9933,0,0
9934,58,0
9935,38,0
9936,36,0
9937,199,0
9938,61,0
9939,0,0
9940,0,0
9941,28,0
9942,0,0
9943,10,0
9944,30,0
9945,101,0
9946,208,0
9947,259,0
9948,85,0
9949,10,0
9950,68,0
9951,0,0
9952,173,0
9953,286,0
9954,143,0
9955,139,0
9956,85,0
9957,0,0
9958,9,0
9959,285,0
9960,1,0
9961,70,0
9962,8,0
9963,299,0
9964,55,0
9965,324,0
9966,31,45
9967,15,0
9968,17,0
9969,53,0
9970,17,0
9971,141,0
9972,0,0
9973,91,0
9974,42,0
9975,0,0
9976,28,0
9977,236,0
9978,3,0
9979,0,0
9980,254,0
9981,10,0
9982,0,0
9983,1,0
9984,4,0
9985,0,0
9986,89,0
9987,0,0
9988,0,0
9989,0,0
9990,0,0
9991,171,0
9992,136,0
9993,61,0
9994,7,0
9995,34,0
9996,101,0
9997,27,0
9998,0,0
9999,77,0
10000,74,0
10001,0,0
10002,219,149
10003,196,0
10004,100,0
10005,163,0
10006,36,0
10007,83,0
10008,255,3
10009,0,0
10010,42,0
10011,145,0
10012,0,0
10013,71,0
10014,0,0
10015,88,0
10016,69,0
10017,272,0
10018,195,0
10019,110,0
10020,630,0
10021,0,0
10022,174,0
10023,0,0
10024,24,0
10025,0,0
10026,341,0
10027,142,0
10028,5,0
10029,371,20
10030,289,0
10031,0,0
10032,220,0
10033,377,0
10034,0,0
10035,0,0
10036,157,44
10037,183,0
10038,243,0
10039,0,0
10040,0,0
10041,101,0
10042,250,0
10043,69,0
10044,201,0
10045,101,0
10046,0,0
10047,0,0
10048,0,0
10049,137,5
10050,0,0
10051,222,0
10052,127,0
10053,0,0
10054,0,0
10055,66,0
10056,20,0
10057,19,0
10058,2,0
10059,0,0
10060,95,0
10061,35,0
10062,26,0
10063,39,0
10064,208,0
10065,0,0
10066,522,0
10067,10,0
10068,36,0
10069,173,0
10070,158,0
10071,0,0
10072,0,0
10073,52,0
10074,4,0
10075,0,0
10076,264,3
10077,170,0
10078,56,0
10079,30,0
