MAZ2010,TOTAL_HOUSEHOLDS,TOTAL_GQ
8089,0,17
8090,18,0
8091,0,0
8092,756,0
8093,50,0
8094,381,0
8095,0,0
8096,247,0
8097,181,0
8098,285,0
8099,143,0
8100,208,0
8101,0,0
8102,0,0
8103,427,147
8104,321,0
8105,103,0
8106,0,0
8107,46,91
8108,241,0
8109,426,0
8110,520,0
8111,0,0
8112,3,3
8113,195,0
8114,209,0
8115,1015,0
8116,436,0
8117,906,0
8118,192,0
8119,72,0
8120,0,0
8121,342,0
8122,1017,91
8123,0,0
8124,146,0
8125,247,0
8126,14,0
8127,857,0
8128,732,0
8129,157,124
8130,168,0
8131,345,0
8132,53,0
8133,131,0
8134,27,0
8135,148,5
8136,0,0
8137,145,0
8138,1,0
8139,145,0
8140,431,0
8141,0,0
8142,0,0
8143,0,0
8144,0,0
8145,0,0
8146,0,0
8147,0,0
8148,0,0
8149,0,0
8150,0,0
8151,0,0
8152,0,0
8153,0,0
8154,89,0
8155,0,21
8156,153,0
8157,293,0
8158,272,0
8159,383,0
8160,0,0
8161,111,0
8162,251,0
8163,35,0
8164,0,0
8165,0,0
8166,142,0
8167,292,0
8168,406,0
8169,49,0
8170,46,0
8171,20,0
8172,0,0
8173,76,0
8174,121,0
8175,225,0
8176,2,0
8177,0,0
8178,91,0
8179,266,0
8180,253,0
8181,218,0
8182,151,0
8183,0,0
8184,111,0
8185,586,0
8186,263,0
8187,279,0
8188,229,0
8189,840,0
8190,0,0
8191,26,0
8192,174,220
8193,232,0
8194,0,0
8195,0,0
8196,0,0
8197,0,0
8198,200,0
8199,0,0
8200,233,0
8201,392,0
8202,439,0
8203,472,0
8204,0,0
8205,255,5
8206,548,0
8207,533,0
8208,305,0
8209,420,0
8210,265,0
8211,80,0
8212,133,0
8213,274,0
8214,227,0
8215,0,0
8216,0,0
8217,353,0
8218,137,0
8219,0,0
8220,249,0
8221,409,0
8222,685,0
8223,82,0
8224,211,0
8225,142,0
8226,151,0
8227,0,0
8228,231,0
8229,73,0
8230,106,0
8231,344,0
8232,414,0
8233,232,0
8234,356,0
8235,904,0
8236,163,0
8237,0,0
8238,132,0
8239,0,0
8240,0,0
8241,634,0
8242,712,0
8243,634,0
8244,978,0
8245,179,0
8246,62,0
8247,545,0
8248,80,0
8249,107,0
8250,15,0
8251,84,0
8252,114,0
8253,345,0
8254,256,0
8255,668,0
8256,165,0
8257,391,0
8258,907,0
8259,0,0
8260,0,0
8261,57,0
8262,0,0
8263,0,0
8264,0,0
8265,0,0
8266,284,0
8267,0,0
8268,174,0
8269,0,0
8270,142,0
8271,225,0
8272,87,0
8273,692,0
8274,1039,0
8275,0,0
8276,0,0
8277,0,0
8278,0,0
8279,0,0
8280,484,0
8281,0,0
8282,95,0
8283,131,0
8284,158,0
8285,0,0
8286,212,0
8287,73,0
8288,59,0
8289,41,0
8290,0,0
8291,0,0
8292,0,0
8293,0,0
8294,0,0
8295,22,0
8296,0,0
8297,773,0
8298,0,0
8299,416,0
8300,0,0
8301,0,0
8302,0,0
8303,228,0
8304,0,0
8305,0,0
8306,212,6
8307,103,0
8308,38,0
8309,224,0
8310,161,0
8311,0,0
8312,76,0
8313,0,0
8314,153,0
8315,0,0
8316,239,0
8317,407,0
8318,328,0
8319,306,0
8320,741,0
8321,327,0
8322,290,0
8323,527,0
8324,0,0
8325,0,0
8326,190,0
8327,0,0
8328,652,0
8329,286,0
8330,148,0
8331,188,0
8332,503,0
8333,100,0
8334,132,0
8335,0,0
8336,249,0
8337,211,0
8338,6,0
8339,28,0
8340,174,0
8341,56,0
8342,56,0
8343,1,0
8344,188,0
8345,6,0
8346,134,125
8347,281,0
8348,0,0
8349,0,938
8350,0,0
8351,0,0
8352,0,0
8353,0,0
8354,0,0
8355,0,0
8356,0,0
8357,2,0
8358,0,0
8359,0,0
8360,0,0
8361,0,0
8362,0,0
8363,104,0
8364,480,115
8365,367,0
8366,133,0
8367,380,0
8368,1488,0
8369,303,0
8370,566,0
8371,178,0
8372,0,0
8373,34,0
8374,135,5
8375,1618,0
8376,234,0
8377,1560,0
8378,266,0
8379,0,0
8380,1170,0
8381,119,0
8382,330,0
8383,355,0
8384,446,0
8385,1382,0
8386,0,0
8387,218,0
8388,0,0
8389,216,0
8390,697,0
8391,0,0
8392,663,0
8393,0,0
8394,168,0
8395,756,0
8396,715,0
8397,811,0
8398,482,0
8399,367,0
8400,0,0
8401,325,0
8402,100,0
8403,65,0
8404,410,0
8405,396,0
8406,67,0
8407,62,0
8408,0,0
8409,0,0
8410,0,0
8411,0,0
8412,8,0
8413,24,0
8414,216,0
8415,0,0
8416,329,0
8417,15,0
8418,88,0
8419,273,0
8420,267,0
8421,304,0
8422,0,0
8423,0,0
8424,1858,0
8425,1451,0
8426,514,0
8427,90,0
8428,226,0
8429,0,0
8430,0,0
8431,43,0
8432,117,0
8433,218,0
8434,0,0
8435,0,0
8436,0,0
8437,1075,0
8438,162,0
8439,912,0
8440,556,0
8441,0,0
8442,73,0
8443,522,0
8444,421,0
8445,635,0
8446,0,0
8447,0,0
8448,279,0
8449,0,0
8450,663,0
8451,210,14
8452,134,0
8453,0,0
8454,0,0
8455,2,0
8456,488,0
8457,823,0
8458,0,0
8459,0,0
8460,0,0
8461,0,0
8462,47,0
8463,0,0
8464,0,0
8465,419,0
8466,0,0
8467,325,0
8468,106,0
8469,55,0
8470,546,0
8471,196,0
8472,396,0
8473,154,0
8474,0,0
8475,305,0
8476,58,0
8477,0,0
8478,0,0
8479,0,0
8480,219,0
8481,0,0
8482,0,0
8483,0,0
8484,0,0
8485,431,0
8486,210,0
8487,225,0
8488,282,0
8489,103,0
8490,409,0
8491,370,0
8492,187,0
8493,139,2
8494,235,22
8495,182,0
8496,312,0
8497,355,0
8498,348,0
8499,53,0
8500,1255,0
8501,305,0
8502,568,0
8503,398,0
8504,360,0
8505,368,0
8506,366,0
8507,375,0
8508,0,0
8509,371,0
8510,532,0
8511,71,0
8512,28,0
8513,421,0
8514,311,0
8515,0,0
8516,285,0
8517,0,0
8518,354,41
8519,419,0
8520,224,0
8521,0,0
8522,379,0
8523,374,0
8524,376,0
8525,385,0
8526,1240,0
8527,255,0
8528,124,0
8529,103,0
8530,933,0
8531,290,20
8532,160,0
8533,0,0
8534,0,0
8535,398,0
8536,363,0
8537,304,0
8538,428,0
8539,240,0
8540,0,0
8541,12,0
8542,95,0
8543,0,0
8544,0,0
8545,116,0
8546,0,0
8547,0,0
8548,107,0
8549,98,0
8550,465,0
8551,0,0
8552,0,0
8553,0,0
8554,0,0
8555,412,0
8556,434,0
8557,0,0
8558,0,0
8559,404,0
8560,86,0
8561,0,0
8562,0,0
8563,0,0
8564,304,0
8565,506,0
8566,249,0
8567,0,0
8568,0,0
8569,0,0
8570,0,0
8571,209,0
8572,0,0
8573,178,0
8574,215,0
8575,0,151
8576,174,0
8577,202,0
8578,762,0
8579,298,0
8580,443,6
8581,396,0
8582,224,0
8583,277,0
8584,399,0
8585,516,88
8586,40,0
8587,197,0
8588,224,0
8589,0,0
8590,172,0
8591,56,0
8592,148,40
8593,368,0
8594,92,0
8595,74,0
8596,220,101
8597,390,63
8598,932,0
8599,113,0
8600,158,0
8601,141,0
8602,117,0
8603,650,0
8604,0,0
8605,0,0
8606,238,0
8607,1660,0
8608,1166,0
8609,155,0
8610,1041,0
8611,207,0
8612,0,0
8613,1154,0
8614,149,0
8615,101,0
8616,728,0
8617,0,0
8618,837,0
8619,127,0
8620,186,0
8621,43,0
8622,90,0
8623,65,0
8624,0,0
8625,0,0
8626,0,0
8627,0,0
8628,394,0
8629,0,0
8630,0,0
8631,420,0
8632,39,0
8633,155,0
8634,184,0
8635,105,0
8636,57,0
8637,0,0
8638,14,0
8639,79,4
8640,248,0
8641,7,0
8642,0,0
8643,258,0
8644,122,0
8645,176,0
8646,121,0
8647,84,0
8648,209,0
8649,459,0
8650,510,0
8651,135,36
8652,0,0
8653,124,0
8654,0,0
8655,0,0
8656,0,0
8657,0,32
8658,0,0
8659,0,0
8660,41,0
8661,75,0
8662,27,0
8663,0,0
8664,393,0
8665,222,0
8666,95,0
8667,90,0
8668,0,0
8669,226,0
8670,41,0
8671,0,0
8672,0,0
8673,121,11
8674,142,0
8675,54,0
8676,85,0
8677,1,0
8678,18,0
8679,37,0
8680,15,0
8681,1,0
8682,170,0
8683,277,97
8684,1,0
8685,0,0
8686,66,4
8687,0,0
8688,0,0
8689,0,0
8690,238,0
8691,57,0
8692,290,0
8693,337,0
8694,453,0
8695,425,0
8696,251,0
8697,324,0
8698,87,0
8699,432,0
8700,77,0
8701,77,0
8702,128,0
8703,45,0
8704,246,0
8705,0,0
8706,38,0
8707,149,0
8708,108,0
8709,55,0
8710,0,0
8711,130,0
8712,0,1956
8713,6,2
8714,551,0
8715,103,0
8716,0,0
8717,15,0
8718,0,0
8719,539,0
8720,609,0
8721,147,0
8722,0,0
8723,127,0
8724,60,0
8725,0,0
8726,188,0
8727,803,0
8728,313,7
8729,159,0
8730,292,0
8731,108,0
8732,266,0
8733,56,0
8734,808,0
8735,182,0
8736,230,0
8737,221,2
8738,456,0
8739,1150,0
8740,0,0
8741,97,2
8742,63,0
8743,81,0
8744,170,0
8745,460,0
8746,433,0
8747,518,0
8748,137,0
8749,522,0
8750,0,0
8751,43,0
8752,2,0
8753,0,0
8754,835,0
8755,1030,0
8756,132,0
8757,278,0
8758,228,0
8759,64,0
8760,435,0
8761,1034,0
8762,0,0
8763,70,0
8764,0,0
8765,45,0
8766,123,0
8767,0,0
8768,106,0
8769,110,0
8770,68,0
8771,34,0
8772,96,0
8773,279,5
8774,5,18
8775,298,0
8776,65,0
8777,218,0
8778,151,0
8779,60,0
8780,112,0
8781,203,0
8782,148,0
8783,0,0
8784,84,0
8785,715,0
8786,572,0
8787,114,0
8788,147,0
8789,114,0
8790,216,0
8791,192,0
8792,40,0
8793,6,0
8794,20,0
8795,848,0
8796,942,0
8797,339,0
8798,132,0
8799,834,0
8800,250,0
8801,51,0
8802,173,27
8803,0,24
8804,0,0
8805,339,0
8806,194,0
8807,0,0
8808,233,0
8809,215,0
8810,224,0
8811,226,0
8812,143,0
8813,128,0
8814,171,28
8815,0,0
8816,92,0
8817,199,14
8818,195,0
8819,24,0
8820,31,0
8821,186,0
8822,834,2
8823,89,0
8824,0,0
8825,448,0
8826,296,13
8827,257,0
8828,845,0
8829,395,84
8830,0,0
8831,164,0
8832,23,27
8833,170,38
8834,1097,0
8835,464,0
8836,178,0
8837,200,0
8838,140,0
8839,299,0
8840,489,0
8841,274,0
8842,366,0
8843,505,91
8844,0,0
8845,200,0
8846,320,0
8847,1288,0
8848,1681,0
8849,133,0
8850,98,0
8851,68,6
8852,421,0
8853,174,0
8854,8,0
8855,604,0
8856,98,0
8857,229,0
8858,492,0
8859,248,0
8860,62,0
8861,95,0
8862,353,0
8863,21,0
8864,366,0
8865,67,0
8866,745,0
8867,0,0
8868,256,0
8869,136,0
8870,4,0
8871,0,0
8872,127,2
8873,106,0
8874,905,0
8875,323,0
8876,976,0
8877,277,0
8878,357,0
8879,638,0
8880,0,0
8881,238,0
8882,149,0
8883,0,0
8884,380,0
8885,0,0
8886,189,0
8887,176,0
8888,0,0
8889,323,0
8890,599,0
8891,227,0
8892,0,0
8893,0,0
8894,278,0
8895,152,0
8896,215,0
8897,0,0
8898,76,0
8899,95,0
8900,357,0
8901,175,0
8902,475,0
8903,0,0
8904,89,0
8905,10,0
8906,239,114
8907,0,0
8908,68,0
8909,0,0
8910,533,0
8911,468,0
8912,186,0
8913,195,0
8914,512,0
8915,224,0
8916,183,0
8917,193,0
8918,222,0
8919,203,0
8920,72,7
8921,44,0
8922,13,0
8923,230,0
8924,321,0
8925,216,0
8926,16,17
8927,166,0
8928,165,0
8929,248,0
8930,328,0
8931,276,0
8932,626,0
8933,0,0
8934,0,0
8935,53,0
8936,252,0
8937,0,0
8938,158,0
8939,123,0
8940,531,0
8941,0,0
8942,51,0
8943,759,0
8944,633,0
8945,0,0
8946,211,0
8947,344,0
8948,271,0
8949,118,0
8950,111,0
8951,135,0
8952,502,0
8953,0,0
8954,108,0
8955,1252,0
8956,109,0
8957,334,0
8958,363,0
8959,351,0
8960,870,0
8961,84,0
8962,0,0
8963,0,0
8964,159,0
8965,75,0
8966,127,0
8967,633,0
8968,229,0
8969,0,0
8970,186,6
8971,319,0
8972,516,0
8973,161,0
8974,355,0
8975,0,0
8976,0,0
8977,0,0
8978,223,0
8979,387,0
8980,170,0
8981,229,0
8982,813,0
8983,257,0
8984,404,0
8985,454,0
8986,102,0
8987,0,0
8988,169,8
8989,309,0
8990,224,0
8991,335,0
8992,0,0
8993,42,0
8994,856,0
8995,0,0
8996,336,0
8997,0,0
8998,0,0
8999,527,0
9000,934,0
9001,753,0
9002,0,0
9003,156,0
9004,0,0
9005,0,0
9006,55,0
9007,647,0
9008,196,0
9009,0,0
9010,337,0
9011,0,0
9012,0,0
9013,53,0
9014,160,0
9015,307,0
9016,310,0
9017,197,0
9018,1148,0
9019,341,0
9020,72,0
9021,54,0
9022,97,0
9023,294,25
9024,388,28
9025,10,0
9026,0,0
9027,83,0
9028,1008,0
9029,2572,0
9030,543,0
9031,6,0
9032,0,173
9033,460,0
9034,140,0
9035,8,0
9036,262,0
9037,405,0
9038,0,0
9039,421,0
9040,92,0
9041,114,0
9042,393,0
9043,45,0
9044,74,0
9045,294,0
9046,279,0
9047,118,0
9048,264,0
9049,130,0
9050,179,0
9051,787,0
9052,197,0
9053,542,0
9054,416,0
9055,0,0
9056,0,0
9057,0,0
9058,0,0
9059,25,0
9060,345,0
9061,49,0
9062,305,0
9063,0,0
9064,139,0
9065,222,0
9066,854,0
9067,1403,0
9068,706,0
9069,286,0
9070,0,0
9071,533,0
9072,0,0
9073,119,0
9074,602,0
9075,0,0
9076,1262,0
9077,1121,58
9078,67,0
9079,82,0
9080,61,0
9081,13,0
9082,253,0
9083,106,0
9084,142,0
9085,1641,0
9086,0,0
9087,253,0
9088,0,0
9089,369,0
9090,0,0
9091,0,609
9092,89,0
9093,128,12
9094,0,0
9095,0,0
9096,161,0
9097,265,0
9098,527,0
9099,175,0
9100,231,0
9101,8,0
9102,137,0
9103,0,0
9104,156,0
9105,74,0
9106,1190,0
9107,0,0
9108,0,0
9109,0,0
9110,122,0
9111,0,0
9112,0,0
9113,99,0
9114,119,0
9115,0,0
9116,132,0
9117,0,0
9118,294,0
9119,0,0
9120,0,0
9121,447,0
9122,87,0
9123,357,0
9124,92,0
9125,250,0
9126,621,256
9127,95,0
9128,0,0
9129,468,0
9130,149,0
9131,918,0
9132,97,0
9133,22,0
9134,130,0
9135,198,6
9136,5,0
9137,274,0
9138,139,0
9139,58,0
9140,294,0
9141,93,0
9142,77,0
9143,293,0
9144,264,0
9145,25,0
9146,616,0
9147,355,0
9148,51,0
9149,138,0
9150,138,0
9151,105,0
9152,0,0
9153,290,0
9154,116,0
9155,0,0
9156,281,0
9157,183,0
9158,593,0
9159,175,0
9160,256,0
9161,583,0
9162,0,0
9163,240,0
9164,461,0
9165,449,0
9166,314,0
9167,1613,0
9168,2254,0
9169,555,0
9170,1525,0
9171,1808,0
9172,352,0
9173,252,0
9174,230,0
9175,200,0
9176,207,0
9177,148,0
9178,197,0
9179,158,0
9180,103,0
9181,208,0
9182,163,0
9183,147,0
9184,1145,83
9185,351,0
9186,161,0
9187,288,0
9188,0,0
9189,667,0
9190,686,6
9191,0,0
9192,0,0
9193,0,0
9194,0,0
9195,78,0
9196,0,0
9197,166,0
9198,144,0
9199,129,0
9200,59,0
9201,437,0
9202,61,0
9203,77,0
9204,163,0
9205,373,0
9206,0,0
9207,116,0
9208,35,0
9209,649,0
9210,194,0
9211,235,0
9212,273,0
9213,343,0
9214,173,0
9215,8,0
9216,26,0
9217,720,0
9218,128,0
9219,6,0
9220,637,0
9221,539,0
9222,0,0
9223,596,0
9224,269,0
9225,0,0
9226,0,0
9227,141,0
9228,0,0
9229,0,0
9230,0,0
9231,0,0
9232,96,0
9233,73,0
9234,99,0
9235,0,0
9236,60,0
9237,1144,0
9238,191,0
9239,203,0
9240,1018,35
9241,41,0
9242,0,0
9243,308,281
9244,34,0
9245,0,0
9246,0,0
9247,47,0
9248,9,0
9249,315,0
9250,18,0
9251,497,0
9252,184,0
9253,111,0
9254,35,0
9255,924,0
9256,0,0
9257,1,0
9258,29,0
9259,475,0
9260,189,0
9261,5,0
9262,117,0
9263,44,23
9264,0,0
9265,86,0
9266,0,0
9267,0,0
9268,0,0
9269,0,0
9270,108,0
9271,112,0
9272,80,0
9273,97,0
9274,104,0
9275,176,0
9276,27,0
9277,132,0
9278,104,0
9279,215,5
9280,23,0
9281,157,0
9282,0,0
9283,139,0
9284,75,0
9285,177,0
9286,521,0
9287,215,0
9288,291,0
9289,78,0
9290,187,15
9291,55,0
9292,100,0
9293,112,0
9294,320,0
9295,119,0
9296,77,0
9297,38,0
9298,0,0
9299,312,0
9300,0,0
9301,165,0
9302,0,0
9303,594,0
9304,556,0
9305,164,0
9306,62,0
9307,262,0
9308,170,0
9309,114,0
9310,35,0
9311,140,0
9312,495,0
9313,481,0
9314,62,0
9315,0,0
9316,565,0
9317,257,0
9318,182,0
9319,108,0
9320,78,0
9321,221,0
9322,247,0
9323,267,0
9324,56,0
9325,112,0
9326,0,0
9327,120,0
9328,2,0
9329,0,0
9330,112,0
9331,171,0
9332,32,0
9333,52,0
9334,12,0
9335,81,0
9336,94,5
9337,0,0
9338,117,0
9339,13,0
9340,15,0
9341,0,0
9342,16,0
9343,0,0
9344,66,0
9345,101,0
9346,60,12
9347,69,9
9348,9,0
9349,130,0
9350,142,0
9351,0,0
9352,0,0
9353,88,0
9354,0,0
9355,295,0
9356,355,0
9357,118,0
9358,36,0
9359,0,0
9360,0,0
9361,0,0
9362,98,0
9363,0,0
9364,193,0
9365,159,0
9366,117,0
9367,149,0
9368,0,0
9369,2437,0
9370,0,0
9371,49,0
9372,298,75
9373,121,0
9374,312,0
9375,464,0
9376,107,0
9377,280,0
9378,331,0
9379,219,0
9380,0,0
9381,0,0
9382,0,0
9383,0,0
9384,0,0
9385,0,0
9386,52,0
9387,0,0
9388,194,3
9389,12,0
9390,0,0
9391,96,0
9392,152,0
9393,470,0
9394,695,0
9395,622,0
9396,625,0
9397,542,0
9398,0,0
9399,283,0
9400,582,0
9401,0,0
9402,0,78
9403,0,0
9404,454,0
9405,0,0
9406,102,0
9407,62,0
9408,328,6
9409,246,0
9410,15,0
9411,330,0
9412,250,0
9413,146,0
9414,99,0
9415,218,4
9416,167,0
9417,294,0
9418,0,0
9419,0,0
9420,302,0
9421,546,0
9422,24,0
9423,76,0
9424,399,0
9425,297,0
9426,49,0
9427,1030,0
9428,555,0
9429,92,0
9430,82,0
9431,711,0
9432,256,0
9433,0,0
9434,0,0
9435,0,0
9436,0,0
9437,104,0
9438,0,0
9439,0,0
9440,0,0
9441,83,0
9442,5,0
9443,0,0
9444,0,0
9445,0,0
9446,0,0
9447,0,0
9448,5,0
9449,0,0
9450,204,0
9451,240,0
9452,13,0
9453,524,0
9454,229,0
9455,341,0
9456,0,0
9457,13,0
9458,768,0
9459,0,0
9460,99,0
9461,164,0
9462,0,0
9463,276,0
9464,49,0
9465,63,0
9466,19,0
9467,0,0
9468,38,0
9469,96,0
9470,235,0
9471,0,0
9472,129,0
9473,109,0
9474,70,3
9475,0,0
9476,105,0
9477,259,0
9478,165,0
9479,152,0
9480,23,0
9481,264,0
9482,5,2
9483,0,0
9484,212,145
9485,96,0
9486,0,0
9487,0,0
9488,129,0
9489,0,0
9490,0,0
9491,4,0
9492,0,0
9493,2,0
9494,0,0
9495,123,0
9496,0,0
9497,279,0
9498,0,0
9499,55,0
9500,0,0
9501,83,0
9502,217,0
9503,174,0
9504,255,0
9505,175,0
9506,201,0
9507,161,0
9508,91,0
9509,1424,0
9510,0,0
9511,0,0
9512,53,0
9513,67,0
9514,34,0
9515,38,0
9516,36,0
9517,0,0
9518,84,0
9519,0,0
9520,34,0
9521,144,0
9522,64,0
9523,59,0
9524,15,0
9525,0,0
9526,29,0
9527,53,0
9528,6,0
9529,198,0
9530,0,0
9531,96,6
9532,5,0
9533,53,0
9534,70,0
9535,0,0
9536,12,0
9537,43,0
9538,0,0
9539,139,0
9540,0,0
9541,80,0
9542,0,0
9543,0,0
9544,159,0
9545,126,0
9546,147,0
9547,102,0
9548,150,0
9549,32,0
9550,39,42
9551,40,71
9552,82,0
9553,89,3
9554,81,0
9555,0,0
9556,3,0
9557,0,0
9558,0,0
9559,0,0
9560,36,0
9561,0,0
9562,0,0
9563,43,0
9564,0,0
9565,193,0
9566,0,0
9567,0,0
9568,88,0
9569,81,0
9570,0,0
9571,64,0
9572,0,0
9573,0,0
9574,35,0
9575,80,0
9576,0,0
9577,0,0
9578,36,0
9579,17,0
9580,21,0
9581,14,0
9582,24,0
9583,9,0
9584,0,0
9585,6,0
9586,17,0
9587,6,0
9588,25,0
9589,10,0
9590,20,20
9591,52,0
9592,0,0
9593,0,0
9594,117,0
9595,0,0
9596,0,0
9597,69,11
9598,140,0
9599,0,0
9600,0,0
9601,69,0
9602,0,0
9603,2,0
9604,98,0
9605,115,0
9606,104,0
9607,138,0
9608,112,0
9609,4,0
9610,0,0
9611,0,0
9612,0,0
9613,0,0
9614,487,0
9615,227,0
9616,323,0
9617,100,0
9618,0,0
9619,137,0
9620,41,0
9621,74,0
9622,92,0
9623,52,0
9624,33,0
9625,73,0
9626,0,0
9627,12,0
9628,0,0
9629,77,0
9630,0,0
9631,0,0
9632,132,0
9633,0,0
9634,131,0
9635,78,0
9636,40,0
9637,159,0
9638,75,0
9639,31,0
9640,0,0
9641,0,0
9642,37,0
9643,65,0
9644,42,0
9645,49,0
9646,58,0
9647,24,0
9648,0,0
9649,22,0
9650,37,0
9651,50,0
9652,54,15
9653,70,0
9654,6,0
9655,0,0
9656,89,0
9657,0,0
9658,0,0
9659,0,0
9660,125,0
9661,91,0
9662,90,0
9663,143,0
9664,134,0
9665,13,0
9666,93,0
9667,150,0
9668,188,0
9669,0,0
9670,134,0
9671,156,0
9672,0,0
9673,69,0
9674,0,0
9675,0,0
9676,43,0
9677,0,0
9678,0,0
9679,96,0
9680,0,0
9681,51,0
9682,94,0
9683,0,0
9684,106,0
9685,41,0
9686,48,0
9687,0,0
9688,0,0
9689,0,0
9690,0,0
9691,0,0
9692,73,41
9693,133,0
9694,0,0
9695,0,0
9696,59,0
9697,115,0
9698,74,0
9699,0,0
9700,0,0
9701,0,0
9702,0,0
9703,0,0
9704,90,0
9705,0,0
9706,74,0
9707,308,3
9708,0,0
9709,0,0
9710,185,0
9711,182,0
9712,0,0
9713,0,0
9714,0,0
9715,0,0
9716,0,0
9717,0,0
9718,0,0
9719,0,0
9720,0,0
9721,127,0
9722,6,0
9723,168,0
9724,177,0
9725,0,0
9726,78,0
9727,0,0
9728,0,0
9729,0,0
9730,0,0
9731,0,0
9732,0,0
9733,0,0
9734,1,2220
9735,0,0
9736,0,0
9737,0,0
9738,167,0
9739,0,0
9740,33,0
9741,0,0
9742,7,0
9743,14,0
9744,100,0
9745,0,0
9746,16,0
9747,143,0
9748,0,0
9749,0,0
9750,0,0
9751,0,0
9752,0,0
9753,0,0
9754,0,0
9755,0,0
9756,0,0
9757,0,0
9758,101,84
9759,0,0
9760,0,0
9761,0,0
9762,0,0
9763,79,0
9764,38,0
9765,3,0
9766,0,0
9767,28,0
9768,13,0
9769,0,0
9770,319,0
9771,99,0
9772,234,0
9773,0,0
9774,0,0
9775,0,0
9776,0,0
9777,0,0
9778,53,0
9779,47,0
9780,112,0
9781,115,0
9782,176,0
9783,393,0
9784,0,0
9785,4,0
9786,111,0
9787,0,0
9788,165,0
9789,0,0
9790,210,0
9791,69,2
9792,159,0
9793,0,0
9794,57,0
9795,0,0
9796,12,0
9797,0,0
9798,101,0
9799,33,0
9800,0,0
9801,21,0
9802,0,0
9803,117,0
9804,81,0
9805,163,0
9806,0,0
9807,0,0
9808,138,0
9809,0,0
9810,202,0
9811,162,0
9812,208,0
9813,0,0
9814,80,0
9815,108,0
9816,4,5
9817,49,0
9818,111,0
9819,248,0
9820,91,0
9821,0,0
9822,82,99
9823,0,0
9824,0,0
9825,0,0
9826,0,0
9827,0,0
9828,0,0
9829,0,0
9830,0,0
9831,0,0
9832,0,0
9833,0,0
9834,0,0
9835,0,0
9836,0,0
9837,0,0
9838,7,0
9839,0,0
9840,0,0
9841,0,0
9842,0,0
9843,0,0
9844,0,0
9845,0,0
9846,0,0
9847,0,0
9848,0,0
9849,0,0
9850,0,0
9851,0,0
9852,0,0
9853,0,0
9854,0,0
9855,0,0
9856,0,0
9857,0,0
9858,0,0
9859,0,0
9860,0,0
9861,0,0
9862,0,0
9863,0,0
9864,0,0
9865,0,0
9866,0,0
9867,0,0
9868,0,0
9869,0,0
9870,0,0
9871,0,0
9872,0,0
9873,0,0
9874,0,0
9875,0,0
9876,0,0
9877,0,0
9878,0,0
9879,0,0
9880,0,0
9881,0,0
9882,0,0
9883,0,0
9884,0,0
9885,0,0
9886,0,0
9887,0,0
9888,0,0
9889,0,0
9890,0,0
9891,0,0
9892,0,0
9893,0,0
9894,0,0
9895,0,0
9896,0,0
9897,0,0
9898,0,0
9899,0,0
9900,0,0
9901,106,0
9902,93,0
9903,202,0
9904,55,0
9905,0,0
9906,156,0
9907,55,0
9908,0,0
9909,1,0
9910,4,0
9911,9,0
9912,58,0
9913,33,0
9914,136,0
9915,10,0
9916,21,0
9917,0,0
9918,109,0
9919,5,0
9920,0,0
9921,40,0
9922,245,0
9923,0,0
9924,194,0
9925,66,0
9926,0,0
9927,94,0
9928,0,0
9929,24,0
9930,11,0
9931,131,0
9932,91,0
9933,0,0
9934,57,0
9935,36,0
9936,36,0
9937,197,0
9938,60,0
9939,0,0
9940,0,0
9941,34,0
9942,0,0
9943,9,0
9944,27,0
9945,96,0
9946,213,0
9947,263,0
9948,79,0
9949,0,0
9950,82,0
9951,0,0
9952,169,0
9953,281,0
9954,140,0
9955,133,0
9956,89,0
9957,0,0
9958,9,0
9959,278,0
9960,1,0
9961,63,0
9962,7,0
9963,268,0
9964,0,0
9965,258,0
9966,30,31
9967,12,0
9968,5,0
9969,50,0
9970,17,0
9971,135,0
9972,0,0
9973,89,0
9974,40,0
9975,0,0
9976,25,0
9977,212,0
9978,3,0
9979,0,0
9980,258,0
9981,5,0
9982,0,0
9983,0,0
9984,3,0
9985,0,0
9986,71,0
9987,0,0
9988,0,0
9989,0,0
9990,0,0
9991,162,0
9992,123,0
9993,55,0
9994,7,0
9995,31,0
9996,92,0
9997,26,0
9998,0,0
9999,73,0
10000,89,0
10001,0,0
10002,199,150
10003,192,0
10004,95,0
10005,160,0
10006,34,0
10007,84,0
10008,251,4
10009,0,0
10010,41,0
10011,136,0
10012,0,0
10013,68,0
10014,0,0
10015,68,0
10016,66,0
10017,270,0
10018,194,0
10019,110,0
10020,626,0
10021,0,0
10022,173,0
10023,0,0
10024,23,0
10025,0,0
10026,337,0
10027,137,0
10028,0,0
10029,361,12
10030,287,0
10031,0,0
10032,216,0
10033,373,0
10034,0,0
10035,0,0
10036,156,38
10037,181,0
10038,242,0
10039,0,0
10040,0,0
10041,101,0
10042,249,0
10043,69,0
10044,200,0
10045,100,0
10046,0,0
10047,0,0
10048,0,0
10049,137,2
10050,0,0
10051,220,0
10052,126,0
10053,0,0
10054,0,0
10055,66,0
10056,19,0
10057,18,0
10058,2,0
10059,0,0
10060,92,0
10061,31,0
10062,26,0
10063,47,0
10064,208,0
10065,0,0
10066,522,0
10067,10,0
10068,32,0
10069,177,0
10070,155,0
10071,0,0
10072,0,0
10073,49,0
10074,0,0
10075,0,0
10076,257,3
